SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,1508 Bonita Ave,Mountain View,CA,94040,,3,2,94040,1291,,1953,,,,,,,,,,2012-07-27,1100000,http://www.redfin.com/CA/Mountain-View/1508-Bonita-Ave-94040/home/648265,,,,N,Y,37.375949,-122.080542,
Past Sale,Single Family Residential,156 VILLA NUEVA Ct,Mountain View,CA,94040,1398000,3,2.5,Mountain View,1467,7000,1955,2,Garage,,Sold,,,,,1398000,2013-06-05,1550000,http://www.redfin.com/CA/Mountain-View/156-Villa-Nueva-Ct-94040/home/1096197,MLSListings Inc. (MLSLI),ML81318602,Intero Real Estate Services,N,Y,37.369315,-122.076173,false
Past Sale,Single Family Residential,1304 BONITA Ave,Mountain View,CA,94040,999888,3,2,Mountain View,1193,6045,1953,2,Garage,,Sold,,,,,999888,2013-01-15,1125000,http://www.redfin.com/CA/Mountain-View/1304-Bonita-Ave-94040/home/673370,MLSListings Inc. (MLSLI),ML81300013,Rollins Realty,N,Y,37.378091,-122.080544,false
Past Sale,Single Family Residential,2328 CAROL Ave,Mountain View,CA,94040,1425000,4,2,Mountain View,1885,7370,1958,2,Garage,,Sold,,,,,1425000,2014-01-30,1700000,http://www.redfin.com/CA/Mountain-View/2328-Carol-Ave-94040/home/1622732,MLSListings Inc. (MLSLI),ML81401877,Alain Pinel Realtors,N,Y,37.370787,-122.075185,false
Past Sale,Single Family Residential,1394 Nilda Ave,Mountain View,CA,94040,,3,2,94040,1688,,1955,,,,,,,,,,2012-10-05,1130000,http://www.redfin.com/CA/Mountain-View/1394-Nilda-Ave-94040/home/1113234,,,,N,Y,37.377367,-122.079707,
Past Sale,Single Family Residential,1606 Gretel Ln,Mountain View,CA,94040,,4,3,94040,1866,,1955,,,,,,,,,,2012-11-01,1250000,http://www.redfin.com/CA/Mountain-View/1606-Gretel-Ln-94040/home/856102,,,,N,Y,37.374555,-122.078898,
Past Sale,Single Family Residential,1483 Bonita Ave,Mountain View,CA,94040,,3,2,94040,1485,,1953,,,,,,,,,,2012-12-13,1150000,http://www.redfin.com/CA/Mountain-View/1483-Bonita-Ave-94040/home/648256,,,,N,Y,37.376301,-122.080032,
Past Sale,Single Family Residential,821 Vista Grande Ave,Los Altos,CA,94024,,4,4.5,94024,3798,,2008,,,,,,,,,,2013-08-20,3412500,http://www.redfin.com/CA/Los-Altos/821-Vista-Grande-Ave-94024/home/1392364,,,,N,Y,37.38441,-122.091314,
Past Sale,Single Family Residential,1884 MIRAMONTE Ave,Mountain View,CA,94040,1699000,3,2.5,Mountain View,2200,10611,1965,2,Garage,,Sold,,,,,1699000,2014-11-06,2050000,http://www.redfin.com/CA/Mountain-View/1884-Miramonte-Ave-94040/home/1462417,MLSListings Inc. (MLSLI),ML81438802,Alain Pinel Realtors,N,Y,37.369222,-122.087426,false
Past Sale,Single Family Residential,1934 Miramonte Ave,Mountain View,CA,94040,,4,2.5,94040,2433,,1963,,,,,,,,,,2013-03-14,1550000,http://www.redfin.com/CA/Mountain-View/1934-Miramonte-Ave-94040/home/644923,,,,N,Y,37.367419,-122.08734,
Past Sale,Single Family Residential,683 MOUNTAIN VIEW Ave,Mountain View,CA,94041,985000,3,2,Mountain View,1272,5000,1946,1,Garage,,Sold,,,,,985000,2012-09-02,940000,http://www.redfin.com/CA/Mountain-View/683-Mountain-View-Ave-94041/home/1459054,MLSListings Inc. (MLSLI),ML81230121,Coldwell Banker,N,Y,37.389888,-122.088008,false
Past Sale,Single Family Residential,54 Starr Way,Mountain View,CA,94040,,3,1,94040,1139,,1948,,,,,,,,,,2012-12-21,1136000,http://www.redfin.com/CA/Mountain-View/54-Starr-Way-94040/home/742944,,,,N,Y,37.379273,-122.088379,
Past Sale,Single Family Residential,1912 Adams Ct,Mountain View,CA,94040,,3,3,94040,2433,,1963,,,,,,,,,,2014-10-31,2200000,http://www.redfin.com/CA/Mountain-View/1912-Adams-Ct-94040/home/894537,,,,N,Y,37.367866,-122.088233,
Past Sale,Single Family Residential,823 Harpster Dr,Mountain View,CA,94040,,3,2.5,94040,1681,,1950,,,,,,,,,,2013-04-19,1100000,http://www.redfin.com/CA/Mountain-View/823-Harpster-Dr-94040/home/1228509,,,,N,Y,37.383549,-122.085908,
Past Sale,Single Family Residential,295 MOUNTAIN VIEW Ave,Mountain View,CA,94041,1098000,3,2,Mountain View,1788,4500,1923,,,,Sold,,,,,1098000,2014-04-11,1150000,http://www.redfin.com/CA/Mountain-View/295-Mountain-View-Ave-94041/home/1291789,MLSListings Inc. (MLSLI),ML81410990,Catherine Gortner Properties,N,Y,37.3948,-122.085005,false
Past Sale,Single Family Residential,736 Cuesta Dr,Mountain View,CA,94040,,4,2,94040,1620,,1955,,,,,,,,,,2014-08-25,1650000,http://www.redfin.com/CA/Mountain-View/736-Cuesta-Dr-94040/home/1462510,,,,N,Y,37.373911,-122.08369,
Past Sale,Single Family Residential,1614 MONTALTO Dr,Mountain View,CA,94040,1500000,4,2,Mountain View,1910,6780,1955,2,Garage,,Sold,,,,,1500000,2014-04-29,1880000,http://www.redfin.com/CA/Mountain-View/1614-Montalto-Dr-94040/home/1223817,MLSListings Inc. (MLSLI),ML81412765,Intero Real Estate Services,N,Y,37.376781,-122.084496,false
Past Sale,Single Family Residential,384 N Clark Ave,Los Altos,CA,94022,,3,3,94022,1618,,1951,,,,,,,,,,2013-01-23,2350000,http://www.redfin.com/CA/Los-Altos/384-N-Clark-Ave-94022/home/1345970,,,,N,Y,37.388425,-122.101441,
Past Sale,Single Family Residential,2067 Marich Way,Mountain View,CA,94040,,3,2,94040,1267,,1953,,,,,,,,,,2012-09-14,1085000,http://www.redfin.com/CA/Mountain-View/2067-Marich-Way-94040/home/1785708,,,,N,Y,37.392279,-122.101209,
Past Sale,Single Family Residential,1013 KAREN Way,Mountain View,CA,94040,1349000,3,2,Mountain View,1540,5670,1952,1,Garage,,Sold,,,,,1349000,2014-02-04,1610000,http://www.redfin.com/CA/Mountain-View/1013-Karen-Way-94040/home/636886,MLSListings Inc. (MLSLI),ML81402663,Alain Pinel Realtors,N,Y,37.392556,-122.102254,false
Past Sale,Single Family Residential,1889 Orangetree Ln,Mountain View,CA,94040,,4,3,94040,3119,,1985,,,,,,,,,,2012-10-02,1650000,http://www.redfin.com/CA/Mountain-View/1889-Orangetree-Ln-94040/home/1309897,,,,N,Y,37.368354,-122.09396,
Past Sale,Single Family Residential,1502 Ernestine Ln,Mountain View,CA,94040,,3,2,94040,1323,,1953,,,,,,,,,,2012-07-20,1161000,http://www.redfin.com/CA/Mountain-View/1502-Ernestine-Ln-94040/home/644121,,,,N,Y,37.386494,-122.093475,
Past Sale,Single Family Residential,1840 APPLETREE Ln,Mountain View,CA,94040,1399000,3,2,Mountain View,1280,6510,1956,2,Garage,,Sold,,,,,1399000,2013-01-23,1550000,http://www.redfin.com/CA/Mountain-View/1840-Appletree-Ln-94040/home/1187485,MLSListings Inc. (MLSLI),ML81300885,Alain Pinel Realtors,N,Y,37.369884,-122.093568,false
Past Sale,Single Family Residential,1549 MELBA Ct,Mountain View,CA,94040,1300000,3,2,St Francis Acres,1404,5520,1954,2,Garage,,Sold,,,,,1300000,2013-07-03,1325000,http://www.redfin.com/CA/Mountain-View/1549-Melba-Ct-94040/home/642932,MLSListings Inc. (MLSLI),ML81322993,Intero Real Estate Services,N,Y,37.387347,-122.092236,false
Past Sale,Single Family Residential,1867 LIMETREE Ln,Mountain View,CA,94040,1798000,4,2,Mountain View,1881,8505,1961,2,Garage,,Sold,,,,,1798000,2013-04-10,1900000,http://www.redfin.com/CA/Mountain-View/1867-Limetree-Ln-94040/home/1273381,MLSListings Inc. (MLSLI),ML81309752,Intero Real Estate Services,N,Y,37.36905,-122.094853,false
Past Sale,Single Family Residential,1255 Marilyn Ct,Mountain View,CA,94040,,3,2.5,94040,2077,,1963,,,,,,,,,,2013-08-21,1580000,http://www.redfin.com/CA/Mountain-View/1255-Marilyn-Ct-94040/home/1346237,,,,N,Y,37.380476,-122.093972,
Past Sale,Single Family Residential,1729 MARICH Way,Mountain View,CA,94040,1099000,4,3,Mountain View,1850,3860,2006,2,Garage,,Sold,,,,2012-11-30,1224000,2013-02-19,970000,http://www.redfin.com/CA/Mountain-View/1729-Marich-Way-94040/home/12172557,MLSListings Inc. (MLSLI),ML81237271,Sereno Group,N,Y,37.390683,-122.09657,false
Past Sale,Single Family Residential,4317 Silva Ave,Palo Alto,CA,94306,,3,2,94306,1761,,1951,,,,,,,,,,2013-08-28,1525000,http://www.redfin.com/CA/Palo-Alto/4317-Silva-Ave-94306/home/12171502,,,,N,Y,37.408856,-122.114374,
Past Sale,Single Family Residential,284 Farley St,Mountain View,CA,94043,,3,2,94043,1426,,1950,,,,,,,,,,2014-07-14,1230000,http://www.redfin.com/CA/Mountain-View/284-Farley-St-94043/home/1174233,,,,N,Y,37.402561,-122.090166,
Past Sale,Single Family Residential,257 Farley St,Mountain View,CA,94043,,3,1,94043,1000,,1950,,,,,,,,,,2014-04-22,975100,http://www.redfin.com/CA/Mountain-View/257-Farley-St-94043/home/1771526,,,,N,Y,37.402071,-122.089791,
Past Sale,Single Family Residential,265 MARIPOSA Ave,Mountain View,CA,94041,1298000,4,3.5,Mountain View,2308,6970,2008,2,Garage,,Sold,,,,,1298000,2012-09-04,1328000,http://www.redfin.com/CA/Mountain-View/265-Mariposa-Ave-94041/home/17294266,MLSListings Inc. (MLSLI),ML81231464,Coldwell Banker Los Altos,N,Y,37.39627,-122.088008,false
Past Sale,Single Family Residential,1790 Hackett Ave,Mountain View,CA,94043,,3,1,94043,860,,1950,,,,,,,,,,2014-06-26,998000,http://www.redfin.com/CA/Mountain-View/1790-Hackett-Ave-94043/home/613978,,,,N,Y,37.402331,-122.088044,
Past Sale,Single Family Residential,1861 MONTECITO Ave,Mountain View,CA,94043,928000,4,2,Mountain View,1850,5400,1950,1,Garage,,Sold,,,,,928000,2013-02-22,1110000,http://www.redfin.com/CA/Mountain-View/1861-Montecito-Ave-94043/home/893684,MLSListings Inc. (MLSLI),ML81304347,Keller Williams Palo Alto,N,Y,37.4043,-122.088207,false
Past Sale,Single Family Residential,1797 Wagner Ave,Mountain View,CA,94043,,4,3,94043,2325,,2008,,,,,,,,,,2014-08-18,1470000,http://www.redfin.com/CA/Mountain-View/1797-Wagner-Ave-94043/home/1527086,,,,N,Y,37.405463,-122.08715,
Past Sale,Single Family Residential,1893 SAN LUIS Ave,Mountain View,CA,94043,988000,3,2,Mountain View,1197,5049,1951,2,Garage,,Sold,,,,,988000,2014-06-25,1315000,http://www.redfin.com/CA/Mountain-View/1893-San-Luis-Ave-94043/home/763460,MLSListings Inc. (MLSLI),ML81421856,Coldwell Banker Los Altos,N,Y,37.406466,-122.087697,false
Past Sale,Single Family Residential,181 BEATRICE St,Mountain View,CA,94043,1150000,4,2,Mountain View,2610,5980,1950,2,Garage,,Sold,,,,,1150000,2013-03-17,1200000,http://www.redfin.com/CA/Mountain-View/181-Beatrice-St-94043/home/614418,MLSListings Inc. (MLSLI),ML81307792,Intero Real Estate Services,N,Y,37.400754,-122.088332,false
Past Sale,Single Family Residential,1926 Montecito Ave,Mountain View,CA,94043,,3,2,94043,1193,,1955,,,,,,,,,,2013-08-28,920000,http://www.redfin.com/CA/Mountain-View/1926-Montecito-Ave-94043/home/1082783,,,,N,Y,37.405456,-122.090906,
Past Sale,Single Family Residential,279 COLLEGE St,Mountain View,CA,94040,1470000,3,1,Mountain View,1200,11790,1935,1,Garage,,Sold,,,,,1470000,2014-09-17,1500000,http://www.redfin.com/CA/Mountain-View/279-College-St-94040/home/2120595,MLSListings Inc. (MLSLI),ML81433316,Campi Properties,N,Y,37.40111,-122.100651,false
Past Sale,Single Family Residential,1745 Hackett Ave,Mountain View,CA,94043,,4,2.5,94043,1326,,1950,,,,,,,,,,2014-09-09,865000,http://www.redfin.com/CA/Mountain-View/1745-Hackett-Ave-94043/home/614358,,,,N,Y,37.401648,-122.087275,
Past Sale,Single Family Residential,489 Emmons Dr,Mountain View,CA,94043,,3,2,94043,1137,,1954,,,,,,,,,,2012-05-30,910000,http://www.redfin.com/CA/Mountain-View/489-Emmons-Dr-94043/home/1396698,,,,N,Y,37.41003,-122.097168,
Past Sale,Single Family Residential,2302 Jewell Pl,Mountain View,CA,94043,,3,2,94043,1104,,1955,,,,,,,,,,2013-03-27,792000,http://www.redfin.com/CA/Mountain-View/2302-Jewell-Pl-94043/home/1771315,,,,N,Y,37.407244,-122.095347,
Past Sale,Single Family Residential,2447 Thaddeus Dr,Mountain View,CA,94043,,3,2,94043,1137,,1954,,,,,,,,,,2012-05-30,860000,http://www.redfin.com/CA/Mountain-View/2447-Thaddeus-Dr-94043/home/608210,,,,N,Y,37.411181,-122.098224,
Past Sale,Single Family Residential,319 Thompson Ave,Mountain View,CA,94043,,3,2,94043,1632,,1955,,,,,,,,,,2012-07-25,820000,http://www.redfin.com/CA/Mountain-View/319-Thompson-Ave-94043/home/1668784,,,,N,Y,37.40763,-122.098275,
Past Sale,Single Family Residential,2368 Thompson Ct,Mountain View,CA,94043,,3,2,94043,1104,,1955,,,,,,,,,,2012-08-24,851000,http://www.redfin.com/CA/Mountain-View/2368-Thompson-Ct-94043/home/1652991,,,,N,Y,37.408935,-122.096853,
Past Sale,Single Family Residential,1864 DOANE Ave,Mountain View,CA,94043,849000,3,1,Mountain View,832,5928,1951,1,Garage,,Sold,,,,,849000,2014-10-01,905000,http://www.redfin.com/CA/Mountain-View/1864-Doane-Ave-94043/home/1797736,MLSListings Inc. (MLSLI),ML81434770,Sereno Group,N,Y,37.407523,-122.087246,false
Past Sale,Single Family Residential,424 Dell Ave,Mountain View,CA,94043,,3,2,94043,1223,,1955,,,,,,,,,,2014-03-24,1125000,http://www.redfin.com/CA/Mountain-View/424-Dell-Ave-94043/home/763355,,,,N,Y,37.410491,-122.101836,
Past Sale,Single Family Residential,2494 Betlo Ave,Mountain View,CA,94043,,4,2,94043,1216,,1956,,,,,,,,,,2013-05-30,960000,http://www.redfin.com/CA/Mountain-View/2494-Betlo-Ave-94043/home/608350,,,,N,Y,37.409792,-122.103113,
Past Sale,Single Family Residential,480 Quincy Dr,Mountain View,CA,94043,,3,2,94043,1576,,1954,,,,,,,,,,2013-12-03,1220000,http://www.redfin.com/CA/Mountain-View/480-Quincy-Dr-94043/home/1090914,,,,N,Y,37.411173,-122.100027,
Past Sale,Single Family Residential,2413 Laura Ln,Mountain View,CA,94043,,3,2,94043,1344,,1955,,,,,,,,,,2012-06-05,898000,http://www.redfin.com/CA/Mountain-View/2413-Laura-Ln-94043/home/1222424,,,,N,Y,37.407574,-122.099615,
Past Sale,Single Family Residential,2447 Whitney Ct,Mountain View,CA,94043,,3,2,94043,1280,,1955,,,,,,,,,,2014-10-29,1245000,http://www.redfin.com/CA/Mountain-View/2447-Whitney-Ct-94043/home/1005974,,,,N,Y,37.407182,-122.101476,
Past Sale,Single Family Residential,2458 ALVIN St,Mountain View,CA,94043,1225000,4,2,Monta Loma,1375,7000,1954,2,Garage,,Sold,,,,,1225000,2014-05-22,1400000,http://www.redfin.com/CA/Mountain-View/2458-Alvin-St-94043/home/608220,MLSListings Inc. (MLSLI),ML81416681,Coldwell Banker Los Altos,N,Y,37.41151,-122.099346,false
Past Sale,Single Family Residential,2459 ELKA Ave,Mountain View,CA,94043,1198000,3,2,Mountain View,1216,5250,1956,2,Garage,,Sold,,,,,1198000,2014-11-13,1412000,http://www.redfin.com/CA/Mountain-View/2459-Elka-Ave-94043/home/868229,MLSListings Inc. (MLSLI),ML81439499,Coldwell Banker Los Altos,N,Y,37.410121,-122.100762,false
Past Sale,Single Family Residential,321 ANNA Ave,Mountain View,CA,94043,1198000,3,2,Monta Loma,1216,5000,1956,2,Garage,,Sold,,,,,1198000,2014-09-11,1400000,http://www.redfin.com/CA/Mountain-View/321-Anna-Ave-94043/home/1821766,MLSListings Inc. (MLSLI),ML81432008,Coldwell Banker Los Altos,N,Y,37.408492,-122.101183,false
Past Sale,Single Family Residential,2549 DELL Ave,Mountain View,CA,94043,949000,3,2,Mountain View,1216,6000,1959,2,Garage,,Sold,,,,,949000,2013-09-04,1038000,http://www.redfin.com/CA/Mountain-View/2549-Dell-Ave-94043/home/607505,MLSListings Inc. (MLSLI),ML81331868,Coldwell Banker-Menlo Park Santa Cruz,N,Y,37.411142,-122.103807,false
Past Sale,Single Family Residential,836 JACKSON St,Mountain View,CA,94043,1295000,3,3,Mountain View,1609,4550,1946,2,Garage,,Sold,,,,,1295000,2014-08-07,1240000,http://www.redfin.com/CA/Mountain-View/836-Jackson-St-94043/home/1747397,MLSListings Inc. (MLSLI),ML81425241,Coldwell Banker Los Altos,N,Y,37.397506,-122.077339,false
Past Sale,Single Family Residential,1798 Spring St,Mountain View,CA,94043,,3,2,94043,1464,,1955,,,,,,,,,,2014-06-27,905000,http://www.redfin.com/CA/Mountain-View/1798-Spring-St-94043/home/1095360,,,,N,Y,37.413904,-122.086336,
Past Sale,Single Family Residential,1762 Elsie Ave,Mountain View,CA,94043,,3,1,94043,882,,1950,,,,,,,,,,2013-07-11,850000,http://www.redfin.com/CA/Mountain-View/1762-Elsie-Ave-94043/home/1021968,,,,N,Y,37.404963,-122.086733,
Past Sale,Single Family Residential,968 San Marcos Cir,Mountain View,CA,94043,,3,2,94043,1415,,1964,,,,,,,,,,2013-08-16,1015000,http://www.redfin.com/CA/Mountain-View/968-San-Marcos-Cir-94043/home/1222735,,,,N,Y,37.407117,-122.082954,
Past Sale,Single Family Residential,935 San Pierre Way,Mountain View,CA,94043,,4,2,94043,1576,,1964,,,,,,,,,,2013-09-10,1090000,http://www.redfin.com/CA/Mountain-View/935-San-Pierre-Way-94043/home/893706,,,,N,Y,37.405896,-122.082081,
Past Sale,Single Family Residential,1790 SPRING St,Mountain View,CA,94043,850000,3,2,Mountain View,1104,5663,1955,2,Garage,,Sold,,,,,850000,2014-07-24,865000,http://www.redfin.com/CA/Mountain-View/1790-Spring-St-94043/home/607427,MLSListings Inc. (MLSLI),ML81425307,JS Realty,N,Y,37.41389,-122.086128,false
Past Sale,Single Family Residential,1588 Spring St,Mountain View,CA,94043,,3,2,94043,1438,,1956,,,,,,,,,,2013-10-22,835000,http://www.redfin.com/CA/Mountain-View/1588-Spring-St-94043/home/620212,,,,N,Y,37.412835,-122.081477,
Past Sale,Single Family Residential,726 Telford Ave,Mountain View,CA,94043,,3,2,94043,1104,,1955,,,,,,,,,,2013-02-15,669000,http://www.redfin.com/CA/Mountain-View/726-Telford-Ave-94043/home/1710346,,,,N,Y,37.412702,-122.086462,
Past Sale,Single Family Residential,1602 Morgan St,Mountain View,CA,94043,,4,2,94043,1425,,1976,,,,,,,,,,2012-08-31,750000,http://www.redfin.com/CA/Mountain-View/1602-Morgan-St-94043/home/1591308,,,,N,Y,37.411908,-122.081369,
Past Sale,Single Family Residential,976 Burgoyne St,Mountain View,CA,94043,,3,2,94043,1346,,2007,,,,,,,,,,2012-09-21,899000,http://www.redfin.com/CA/Mountain-View/976-Burgoyne-St-94043/home/578105,,,,N,Y,37.406804,-122.085958,
Past Sale,Single Family Residential,736 Vaquero Dr,Mountain View,CA,94043,,4,2,94043,1576,,1964,,,,,,,,,,2012-07-03,830000,http://www.redfin.com/CA/Mountain-View/736-Vaquero-Dr-94043/home/1557913,,,,N,Y,37.404222,-122.080378,
Past Sale,Single Family Residential,1160 Barbara Ave,Mountain View,CA,94040,,3,2,94040,1795,,1954,,,,,,,,,,2015-02-25,1950000,http://www.redfin.com/CA/Mountain-View/1160-Barbara-Ave-94040/home/1174391,,,,N,Y,37.377403,-122.091435,
Past Sale,Single Family Residential,2700 WASATCH Dr,Mountain View,CA,94040,1598000,4,2,Mountain View,1802,8056,1963,2,Garage,,Sold,,,,,1598000,2014-07-25,1675000,http://www.redfin.com/CA/Mountain-View/2700-Wasatch-Dr-94040/home/1096206,MLSListings Inc. (MLSLI),ML81425641,Intero Real Estate Services,N,Y,37.365642,-122.066621,false
Past Sale,Single Family Residential,2737 Ramos Ct,Mountain View,CA,94040,,4,3,94040,2248,,1972,,,,,,,,,,2014-11-18,1703000,http://www.redfin.com/CA/Mountain-View/2737-Ramos-Ct-94040/home/648945,,,,N,Y,37.363872,-122.063738,
Past Sale,Single Family Residential,493 Chiquita Ave,Mountain View,CA,94041,,3,1,94041,905,,1949,,,,,,,,,,2012-06-27,753000,http://www.redfin.com/CA/Mountain-View/493-Chiquita-Ave-94041/home/616727,,,,N,Y,37.394333,-122.091314,
Past Sale,Single Family Residential,803 Emily Dr,MOUNTAIN VIEW,CA,94043,835000,3,2,MOUNTAIN VIEW,1310,5400,1954,0,,,Sold,,,,,835000,2015-03-25,925000,http://www.redfin.com/CA/Mountain-View/803-Emily-Dr-94043/home/1575435,MLSListings Inc. (MLSLI),ML81455819,Intero Real Estate Services,N,Y,37.404469,-122.065738,false
Past Sale,Single Family Residential,1610 Yale Dr,Mountain View,CA,94040,,3,2,94040,1240,,1954,,,,,,,,,,2013-01-31,900000,http://www.redfin.com/CA/Mountain-View/1610-Yale-Dr-94040/home/742958,,,,N,Y,37.37629,-122.093679,
Past Sale,Single Family Residential,927 BARBARA Ave,Mountain View,CA,94040,1695000,4,2,Mountain View,1957,10773,1948,2,Garage,,Sold,,,,,1695000,2014-11-12,1900000,http://www.redfin.com/CA/Mountain-View/927-Barbara-Ave-94040/home/1198272,MLSListings Inc. (MLSLI),ML81439496,Intero Real Estate Services,N,Y,37.376939,-122.087906,false
Past Sale,Single Family Residential,594 Leona Ln,Mountain View,CA,94040,,3,2,94040,1196,,1955,,,,,,,,,,2012-07-17,980000,http://www.redfin.com/CA/Mountain-View/594-Leona-Ln-94040/home/1137611,,,,N,Y,37.375956,-122.081768,
Past Sale,Single Family Residential,127 WAVERLY Pl,Mountain View,CA,94040,1725000,3,2,Mountain View,1875,8034,1962,2,Garage,,Sold,,,,,1725000,2014-10-31,1880000,http://www.redfin.com/CA/Mountain-View/127-Waverly-Pl-94040/home/1592241,MLSListings Inc. (MLSLI),ML81438146,Coldwell Banker,N,Y,37.359191,-122.076239,false
Past Sale,Single Family Residential,1721 Joel Way,Los Altos,CA,94024,,3,2.5,94024,1703,,1961,,,,,,,,,,2014-06-13,1650000,http://www.redfin.com/CA/Los-Altos/1721-Joel-Way-94024/home/1462501,,,,N,Y,37.35937,-122.064652,
Past Sale,Single Family Residential,1413 Gilmore St,Mountain View,CA,94040,,3,2,94040,1615,,1954,,,,,,,,,,2012-10-05,1300000,http://www.redfin.com/CA/Mountain-View/1413-Gilmore-St-94040/home/729601,,,,N,Y,37.384788,-122.091951,
Past Sale,Single Family Residential,1863 ORANGETREE Ln,Mountain View,CA,94040,1699000,4,2.5,Mountain View,2465,8610,1971,2,Garage,,Sold,,,,,1699000,2012-11-22,1951000,http://www.redfin.com/CA/Mountain-View/1863-Orangetree-Ln-94040/home/1772729,MLSListings Inc. (MLSLI),ML81240903,Alain Pinel Realtors,N,Y,37.369262,-122.093954,false
Past Sale,Single Family Residential,1118 Cuesta Dr,Mountain View,CA,94040,,3,3.5,94040,2287,,1955,,,,,,,,,,2012-10-30,1525000,http://www.redfin.com/CA/Mountain-View/1118-Cuesta-Dr-94040/home/1772731,,,,N,Y,37.373617,-122.093942,
Past Sale,Single Family Residential,2346 Hilo Ct,Mountain View,CA,94040,,4,2,94040,2015,,1976,,,,,,,,,,2012-09-19,1500000,http://www.redfin.com/CA/Mountain-View/2346-Hilo-Ct-94040/home/648612,,,,N,Y,37.370233,-122.074017,
